TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Cluster
69.43,Debit,Las Vegas,ATM,30,Engineer,162.0,1,9281.85,Adult,1
110.4,Credit,San Diego,ATM,56,Doctor,61.99999999999999,1,8639.36,Middle-aged,0
275.65,Credit,Atlanta,Branch,28,Engineer,14.0,1,4957.57,Adult,1
336.01,Debit,Colorado Springs,Online,63,Doctor,121.0,4,9938.2,Senior,0
251.8,Debit,Mesa,ATM,62,Doctor,102.0,1,11796.66,Senior,0
334.07,Debit,New York,Branch,59,Engineer,200.00000000000003,1,7306.79,Middle-aged,0
52.44,Debit,Raleigh,Online,27,Student,87.0,1,3157.75,Adult,1
1030.85,Debit,San Diego,ATM,25,Student,39.0,1,1941.8,Teenager,1
141.37,Debit,Denver,Online,46,Engineer,77.0,1,1019.7699999999999,Middle-aged,0
211.7,Credit,Chicago,Online,50,Doctor,205.0,1,12272.78,Middle-aged,0
61.39999999999999,Debit,San Jose,Branch,41,Engineer,20.0,2,7892.87,Adult,1
308.23,Debit,Las Vegas,ATM,60,Retired,22.999999999999996,1,4150.63,Middle-aged,0
111.41,Debit,Chicago,Branch,21,Student,181.0,1,1204.11,Teenager,1
675.49,Debit,Charlotte,ATM,61,Retired,159.0,1,1892.9999999999998,Senior,0
29.72,Debit,San Antonio,ATM,26,Student,37.99999999999999,1,1059.62,Adult,1
301.73,Debit,Tucson,Online,67,Doctor,163.0,1,990.7399999999999,Senior,0
294.61,Debit,Omaha,Branch,60,Retired,74.0,1,7375.59,Middle-aged,0
106.43,Credit,Phoenix,ATM,52,Engineer,164.0,1,9403.12,Middle-aged,0
381.52,Debit,Seattle,Online,36,Doctor,79.0,1,5798.92,Adult,1
1142.76,Credit,Houston,Online,25,Student,71.0,1,1498.93,Teenager,1
5.66,Debit,Fresno,Branch,40,Engineer,33.0,1,5434.64,Adult,1
209.09,Debit,Virginia Beach,ATM,48,Doctor,203.0,1,9100.81,Middle-aged,0
521.81,Debit,Virginia Beach,ATM,47,Engineer,34.0,1,4750.96,Middle-aged,0
588.36,Debit,Charlotte,Online,33,Engineer,134.0,1,8434.99,Adult,1
146.67,Debit,Albuquerque,Online,20,Student,273.0,1,1569.75,Teenager,1
176.52,Credit,San Diego,Online,73,Retired,94.0,5,7132.08,Senior,0
57.34,Debit,Atlanta,Online,27,Student,81.0,1,1100.64,Adult,1
294.77,Debit,Philadelphia,Online,77,Retired,101.0,1,2272.17,Senior,0
881.32,Debit,El Paso,Online,31,Engineer,59.00000000000001,1,2287.93,Adult,1
162.59,Debit,Indianapolis,Branch,64,Retired,18.999999999999996,1,7104.83,Senior,0
56.15,Debit,Nashville,Branch,31,Doctor,77.0,1,13265.92,Adult,1
524.55,Debit,El Paso,ATM,39,Doctor,175.0,1,8292.75,Adult,1
535.4,Debit,San Diego,Branch,23,Student,110.0,1,651.8399999999999,Teenager,1
56.84,Debit,Raleigh,ATM,45,Engineer,185.0,1,7977.78,Adult,0
135.94,Debit,Houston,Branch,71,Retired,258.0,1,4710.21,Senior,0
47.1,Credit,Washington,Branch,42,Doctor,178.0,1,6308.07,Adult,1
124.05,Credit,Albuquerque,Branch,61,Doctor,220.0,1,7009.54,Senior,0
802.89,Debit,Chicago,ATM,19,Student,175.0,1,1973.63,Teenager,1
193.16,Debit,Charlotte,ATM,64,Retired,109.0,1,2304.56,Senior,0
541.52,Credit,Indianapolis,Branch,48,Engineer,161.0,1,6087.24,Middle-aged,0
20.17,Debit,San Antonio,ATM,77,Retired,86.0,1,3869.3699999999994,Senior,0
35.98,Credit,Nashville,Branch,40,Doctor,133.0,1,11147.34,Adult,1
273.24,Debit,Fresno,Branch,51,Retired,173.0,1,2202.21,Middle-aged,0
663.45,Debit,Albuquerque,ATM,67,Retired,147.0,1,5897.29,Senior,0
343.86,Debit,Charlotte,Branch,57,Engineer,70.0,1,3278.65,Middle-aged,0
69.38,Debit,Detroit,Branch,69,Doctor,280.0,2,12072.11,Senior,0
75.43,Debit,Fresno,ATM,77,Retired,266.0,1,1441.86,Senior,0
414.64,Debit,Mesa,Branch,32,Doctor,74.0,1,7253.22,Adult,1
86.79,Debit,Fort Worth,Branch,33,Doctor,166.0,1,8795.37,Adult,1
1105.88,Debit,Omaha,ATM,34,Engineer,36.0,1,2636.32,Adult,1
14.1,Debit,Louisville,Branch,45,Engineer,73.0,1,6949.21,Adult,0
63.330000000000005,Credit,Louisville,Branch,23,Student,123.99999999999999,1,792.33,Teenager,1
606.27,Debit,Louisville,Branch,29,Doctor,42.00000000000001,1,9668.78,Adult,1
4.47,Debit,Baltimore,Branch,27,Student,132.0,1,1381.75,Adult,1
289.01,Debit,Miami,Online,66,Retired,96.0,1,4226.26,Senior,0
338.69,Debit,Virginia Beach,Branch,18,Student,169.0,1,1137.89,Teenager,1
97.73,Debit,Sacramento,Branch,69,Doctor,156.0,1,7885.209999999999,Senior,0
1021.16,Debit,Albuquerque,ATM,20,Student,104.0,1,9427.06,Teenager,1
27.61,Credit,Fort Worth,ATM,54,Retired,26.0,1,3679.64,Middle-aged,0
284.17,Debit,Memphis,ATM,51,Retired,189.0,1,3479.56,Middle-aged,0
76.21,Debit,Los Angeles,Branch,22,Student,69.00000000000001,1,664.9299999999998,Teenager,1
334.79,Credit,Denver,Branch,69,Doctor,292.0,1,624.0899999999999,Senior,0
584.51,Debit,Denver,ATM,74,Retired,75.99999999999999,1,3254.56,Senior,0
432.18,Debit,Las Vegas,Branch,18,Student,162.0,1,678.8299999999999,Teenager,1
134.55,Debit,San Jose,Online,59,Doctor,165.0,1,14852.42,Middle-aged,0
61.66,Debit,Sacramento,ATM,26,Student,86.0,1,5705.4,Adult,1
12.35,Debit,Fresno,Branch,25,Student,22.0,1,1846.85,Teenager,1
213.25,Debit,San Francisco,Branch,25,Student,63.0,1,677.7899999999998,Teenager,1
34.93,Debit,Columbus,Branch,31,Engineer,72.0,1,2810.37,Adult,1
959.48,Debit,Miami,Branch,67,Doctor,36.0,1,10631.43,Senior,0
335.68,Debit,Tucson,Online,24,Student,142.0,1,1188.95,Teenager,1
423.96,Debit,San Diego,ATM,43,Doctor,75.0,1,8374.38,Adult,1
361.38,Credit,Milwaukee,Online,72,Retired,71.0,3,4972.92,Senior,0
220.82,Debit,Louisville,Branch,42,Engineer,30.999999999999996,1,4298.13,Adult,1
717.36,Credit,San Diego,Online,22,Student,138.0,1,514.88,Teenager,1
406.12,Debit,Houston,ATM,42,Doctor,106.0,1,10501.53,Adult,1
427.83,Debit,Phoenix,ATM,47,Engineer,29.000000000000004,1,3293.06,Middle-aged,0
416.62,Credit,Baltimore,Online,26,Student,67.0,1,9700.9,Adult,1
21.9,Debit,Phoenix,ATM,28,Student,30.0,1,1052.27,Adult,1
717.74,Credit,Sacramento,Online,42,Engineer,168.00000000000003,1,8375.16,Adult,1
393.68,Debit,San Diego,ATM,55,Doctor,141.0,1,10135.88,Middle-aged,0
281.91,Debit,Denver,Branch,25,Student,269.0,1,225.53,Teenager,1
239.85,Debit,Tucson,ATM,70,Retired,50.00000000000001,1,1477.63,Senior,0
237.84,Debit,Nashville,Branch,26,Student,16.0,1,8932.39,Adult,1
459.29,Credit,Kansas City,Online,64,Retired,109.0,1,1006.12,Senior,0
196.49,Debit,Oklahoma City,Branch,41,Engineer,65.0,1,7516.560000000001,Adult,1
21.23,Debit,Virginia Beach,ATM,23,Student,103.0,4,319.18,Teenager,1
95.23,Debit,Denver,Online,20,Student,60.00000000000001,3,966.8799999999999,Teenager,1
344.87,Debit,Houston,Branch,58,Retired,25.000000000000004,1,7447.44,Middle-aged,0
129.62,Credit,San Jose,ATM,23,Student,123.99999999999999,1,620.28,Teenager,1
16.53,Debit,Houston,ATM,21,Student,220.0,1,707.95,Teenager,1
277.02,Credit,Denver,ATM,46,Doctor,227.0,1,8586.38,Middle-aged,0
13.02,Debit,Charlotte,Branch,51,Doctor,42.00000000000001,1,6076.45,Middle-aged,0
199.02,Debit,Memphis,ATM,22,Student,185.0,1,793.6299999999999,Teenager,1
684.5,Debit,Fort Worth,Branch,29,Doctor,75.99999999999999,1,6258.63,Adult,1
1173.74,Credit,Virginia Beach,Online,61,Doctor,61.00000000000001,1,10456.24,Senior,0
45.92,Debit,Nashville,ATM,26,Student,22.999999999999996,1,544.56,Adult,1
761.73,Debit,Columbus,ATM,19,Student,26.999999999999996,1,151.28,Teenager,1
331.38,Debit,Miami,ATM,42,Engineer,122.0,1,844.5499999999998,Adult,1
602.8,Debit,Baltimore,Branch,60,Retired,173.0,1,7417.69,Middle-aged,0
64.12,Credit,Indianapolis,Branch,57,Doctor,222.0,1,1029.09,Middle-aged,0
57.38,Debit,Kansas City,Online,28,Student,86.0,1,899.5199999999999,Adult,1
94.64,Credit,New York,ATM,28,Student,144.0,1,586.76,Adult,1
155.56,Credit,Austin,Branch,19,Student,64.0,1,129.79,Teenager,1
301.39,Credit,Denver,Online,47,Doctor,104.0,1,10548.58,Middle-aged,0
136.31,Debit,Nashville,Online,74,Retired,65.0,1,4384.95,Senior,0
4.39,Debit,Philadelphia,ATM,26,Student,63.0,1,1429.61,Adult,1
429.25,Debit,Seattle,Online,29,Engineer,107.0,1,5019.68,Adult,1
138.54,Credit,Austin,Branch,60,Engineer,93.0,1,8274.77,Middle-aged,0
33.03,Debit,Washington,Branch,21,Student,28.0,1,935.8800000000001,Teenager,1
76.39,Debit,Sacramento,Online,30,Doctor,80.0,1,11584.32,Adult,1
25.32,Debit,Oklahoma City,ATM,19,Student,25.000000000000004,1,1642.34,Teenager,1
330.91,Debit,Kansas City,ATM,36,Engineer,28.0,1,6481.35,Adult,1
153.55,Debit,Denver,Online,37,Doctor,16.0,1,5619.91,Adult,1
217.61,Debit,Omaha,Online,27,Student,120.0,1,1661.1,Adult,1
131.69,Credit,Denver,Branch,53,Engineer,59.00000000000001,1,2958.43,Middle-aged,0
953.17,Debit,Raleigh,Online,60,Retired,84.00000000000001,1,3506.11,Middle-aged,0
68.49,Debit,Nashville,Online,67,Retired,49.0,1,6683.31,Senior,0
1493.0,Debit,Colorado Springs,ATM,69,Retired,151.0,1,1619.16,Senior,0
470.62,Debit,Tucson,Branch,57,Doctor,127.0,1,12470.62,Middle-aged,0
385.35,Debit,Miami,Branch,38,Doctor,269.0,1,5184.13,Adult,1
74.72,Debit,Phoenix,Online,26,Student,132.0,1,165.75,Adult,1
352.03,Credit,Phoenix,Online,27,Student,219.0,1,4846.68,Adult,1
275.87,Debit,Seattle,ATM,25,Student,112.0,1,1697.58,Teenager,1
90.94,Credit,Colorado Springs,ATM,63,Retired,56.0,1,3896.08,Senior,0
206.25,Debit,Baltimore,ATM,74,Retired,56.0,1,3651.07,Senior,0
116.76,Debit,Philadelphia,ATM,51,Engineer,212.0,1,4480.43,Middle-aged,0
91.5,Debit,Omaha,ATM,47,Doctor,77.0,1,667.6599999999999,Middle-aged,0
489.31000000000006,Debit,Louisville,Branch,43,Engineer,36.0,1,5595.22,Adult,1
1664.33,Debit,San Antonio,Branch,18,Student,65.0,1,1588.31,Teenager,1
414.49,Credit,Phoenix,Online,58,Doctor,107.99999999999999,1,12709.58,Middle-aged,0
315.13,Debit,Omaha,Branch,30,Engineer,143.0,1,6570.94,Adult,1
28.38,Debit,Tucson,Branch,45,Doctor,260.0,1,8892.62,Adult,0
456.05,Debit,Detroit,Branch,68,Doctor,20.0,1,11729.51,Senior,0
277.22,Debit,Kansas City,Branch,35,Doctor,41.0,1,12104.51,Adult,1
54.84,Debit,Kansas City,Online,52,Retired,123.99999999999999,1,3495.51,Middle-aged,0
29.92,Credit,Denver,Online,68,Doctor,63.0,1,7855.01,Senior,0
133.06,Debit,Las Vegas,Online,35,Engineer,143.0,1,8843.44,Adult,1
332.06,Debit,Seattle,ATM,29,Doctor,221.0,4,11826.52,Adult,1
14.34,Credit,Memphis,Online,67,Retired,24.0,1,7932.509999999999,Senior,0
468.32,Debit,Fresno,Online,69,Retired,151.99999999999997,1,4710.04,Senior,0
582.17,Debit,Tucson,Branch,57,Engineer,135.0,1,7310.83,Middle-aged,0
245.62,Debit,San Antonio,Branch,23,Student,127.0,1,1879.8200000000002,Teenager,1
981.9,Credit,Baltimore,Online,43,Doctor,112.0,1,9018.33,Adult,1
83.6,Debit,San Jose,ATM,47,Doctor,192.0,1,13899.24,Middle-aged,0
331.22,Credit,Oklahoma City,Branch,61,Doctor,161.0,1,12613.25,Senior,0
57.49,Credit,Detroit,Online,24,Student,177.0,1,765.1499999999999,Teenager,1
85.58,Debit,Fort Worth,ATM,55,Engineer,60.00000000000001,1,7794.84,Middle-aged,0
157.56,Debit,Indianapolis,Branch,43,Doctor,159.0,1,7541.160000000001,Adult,1
230.3,Debit,Colorado Springs,Online,46,Engineer,24.0,1,8356.88,Middle-aged,0
305.92,Debit,El Paso,ATM,72,Retired,88.0,1,1445.47,Senior,0
942.7,Debit,Boston,Online,35,Engineer,29.000000000000004,1,5141.32,Adult,1
116.33,Debit,Fresno,Branch,27,Student,144.0,1,1696.15,Adult,1
537.71,Credit,Mesa,Online,19,Student,175.0,1,1806.08,Teenager,1
538.17,Credit,Washington,Branch,27,Engineer,252.0,1,5908.04,Adult,1
219.44,Debit,Washington,Online,42,Engineer,22.999999999999996,1,4207.27,Adult,1
61.62,Debit,Miami,Online,57,Doctor,18.999999999999996,1,8365.37,Middle-aged,0
58.77,Debit,Memphis,Online,27,Engineer,191.0,1,7261.7,Adult,1
538.13,Debit,Charlotte,ATM,62,Retired,165.0,1,5008.59,Senior,0
177.05,Debit,Philadelphia,Branch,24,Student,235.0,1,4287.82,Teenager,1
403.01,Debit,Washington,Online,63,Doctor,286.0,3,10513.52,Senior,0
719.76,Debit,San Francisco,Branch,19,Student,190.0,1,690.5199999999999,Teenager,1
163.22,Debit,Miami,Online,26,Student,217.0,1,1788.27,Adult,1
242.85,Debit,San Antonio,Online,42,Engineer,93.0,1,4672.8,Adult,1
291.22,Credit,Baltimore,Online,41,Engineer,100.00000000000001,1,3677.63,Adult,1
56.52,Debit,Omaha,ATM,42,Engineer,151.99999999999997,1,6911.2,Adult,1
195.8,Debit,Raleigh,Online,39,Doctor,186.0,1,12027.68,Adult,1
66.76,Credit,Austin,Branch,36,Doctor,44.0,1,184.72,Adult,1
190.9,Debit,Jacksonville,Online,28,Student,40.0,1,101.25,Adult,1
106.99,Debit,Omaha,Branch,38,Engineer,151.99999999999997,1,5771.4,Adult,1
655.81,Debit,Omaha,ATM,55,Retired,164.0,2,4539.99,Middle-aged,0
107.1,Credit,Philadelphia,Online,25,Student,175.0,1,193.8,Teenager,1
79.92,Debit,Miami,ATM,44,Engineer,274.0,2,9138.76,Adult,1
430.83,Debit,Los Angeles,Branch,18,Student,292.0,1,941.4899999999999,Teenager,1
235.34,Debit,Washington,Branch,26,Student,68.00000000000001,1,566.83,Adult,1
86.35,Credit,Indianapolis,Branch,52,Retired,24.0,1,1550.48,Middle-aged,0
337.99,Debit,Colorado Springs,ATM,70,Doctor,115.0,1,9038.63,Senior,0
577.13,Credit,San Jose,Branch,40,Engineer,66.0,1,6640.51,Adult,1
213.33,Debit,Omaha,ATM,52,Retired,161.0,1,5400.44,Middle-aged,0
54.52,Debit,Indianapolis,Branch,32,Doctor,164.0,1,6980.98,Adult,1
100.13,Debit,Denver,Branch,57,Doctor,168.00000000000003,1,5209.16,Middle-aged,0
883.92,Credit,Tucson,Online,53,Retired,129.0,1,2342.64,Middle-aged,0
69.8,Credit,New York,Branch,27,Student,138.0,1,136.77,Adult,1
768.94,Debit,Indianapolis,Branch,64,Retired,53.00000000000001,1,6860.18,Senior,0
179.62,Debit,Tucson,Online,24,Student,119.0,1,409.26,Teenager,1
425.91,Debit,Jacksonville,ATM,23,Student,47.0,1,383.58,Teenager,1
263.34,Debit,Denver,ATM,64,Retired,55.0,1,2411.02,Senior,0
113.03,Credit,Tucson,Online,36,Doctor,12.0,1,6756.13,Adult,1
11.02,Debit,Austin,Online,42,Doctor,42.00000000000001,1,7879.66,Adult,1
865.17,Debit,Houston,Branch,24,Student,161.0,1,9297.5,Teenager,1
152.0,Debit,Albuquerque,ATM,51,Engineer,63.0,1,7531.429999999999,Middle-aged,0
270.39,Debit,Jacksonville,ATM,25,Student,104.0,1,899.15,Teenager,1
246.40999999999997,Debit,Detroit,ATM,54,Retired,22.999999999999996,1,1431.6,Middle-aged,0
336.84,Debit,Washington,ATM,22,Student,100.00000000000001,1,4500.26,Teenager,1
261.45,Credit,Oklahoma City,Online,50,Engineer,96.0,1,6735.74,Middle-aged,0
99.98,Credit,Washington,Online,73,Retired,151.99999999999997,1,3037.97,Senior,0
400.69,Debit,Las Vegas,Online,32,Engineer,26.0,1,9040.33,Adult,1
411.47,Debit,Fort Worth,ATM,26,Student,120.0,1,796.63,Adult,1
204.63,Debit,Las Vegas,Online,52,Engineer,91.99999999999999,1,9199.52,Middle-aged,0
421.56,Debit,San Jose,Online,53,Engineer,144.0,1,8037.870000000001,Middle-aged,0
193.38,Debit,Memphis,ATM,18,Student,285.0,1,1081.79,Teenager,1
377.04,Debit,Chicago,ATM,34,Engineer,64.0,1,3812.87,Adult,1
54.1,Credit,Boston,Branch,28,Engineer,17.0,1,940.91,Adult,1
18.1,Debit,Louisville,ATM,57,Retired,66.0,1,6474.34,Middle-aged,0
408.62,Credit,Fort Worth,Online,48,Engineer,159.0,1,2498.48,Middle-aged,0
162.1,Debit,Baltimore,Branch,64,Doctor,221.0,1,9578.74,Senior,0
165.31,Debit,Boston,ATM,49,Doctor,28.0,1,7346.66,Middle-aged,0
267.48,Debit,Albuquerque,ATM,21,Student,159.0,2,811.86,Teenager,1
856.9,Debit,New York,Branch,36,Engineer,150.0,1,8579.69,Adult,1
433.9,Debit,Albuquerque,Online,65,Doctor,37.0,1,9013.1,Senior,0
271.22,Credit,Louisville,ATM,45,Doctor,87.0,1,6863.02,Adult,0
307.68,Credit,Detroit,Online,75,Retired,162.0,1,2052.84,Senior,0
348.17,Debit,El Paso,ATM,21,Student,181.0,1,1887.84,Teenager,1
43.1,Debit,Denver,Branch,25,Student,102.0,1,6944.9,Teenager,1
557.78,Credit,Phoenix,Branch,26,Student,102.0,1,1289.48,Adult,1
325.6,Debit,Dallas,ATM,69,Doctor,88.0,1,13777.1,Senior,0
235.83,Credit,Memphis,Online,53,Engineer,169.0,1,4120.75,Middle-aged,0
603.54,Debit,Albuquerque,Online,44,Doctor,26.0,1,10517.47,Adult,1
270.25,Debit,Tucson,ATM,31,Engineer,42.00000000000001,1,5414.97,Adult,1
123.38,Debit,Sacramento,Online,59,Doctor,40.0,1,13542.41,Middle-aged,0
577.12,Debit,Virginia Beach,ATM,39,Engineer,69.00000000000001,1,5265.88,Adult,1
92.24,Debit,Philadelphia,Branch,60,Engineer,93.0,1,6937.48,Middle-aged,0
856.21,Credit,Colorado Springs,Branch,33,Doctor,109.0,1,12690.79,Adult,1
251.54000000000002,Debit,Tucson,Branch,48,Doctor,177.0,1,254.75,Middle-aged,0
28.63,Debit,San Diego,Branch,56,Retired,146.0,1,3382.91,Middle-aged,0
185.97,Debit,Denver,Online,23,Student,18.999999999999996,1,1776.91,Teenager,1
243.08000000000004,Credit,Jacksonville,Online,24,Student,93.0,1,131.25,Teenager,1
